gene	symbol	fm-bias	found	studied	upreg	downreg	gain	loss
ENSG00000254122	PCDHGB7	0.996342802455522	null	null	0.999999	0.00596551269308365	0.778780412867368	1.0
ENSG00000254245	PCDHGA3	0.942475737558983	null	null	null	null	1.0	1.0
ENSG00000254709	null	0.202785017647294	null	null	null	null	null	null
ENSG00000044524	EPHA3	1.33051998745366E-4	4	24	0.863527261753862	0.497634793458925	0.999957230796014	0.346004876768005
ENSG00000055609	MLL3	0.554583019922691	4	18	0.999999999911769	0.999999999999991	0.999999999998591	0.99980668146548
ENSG00000060656	PTPRU	3.46697457969875E-4	2	14	1.0	1.0	0.999984188189134	0.00866337786232518
ENSG00000078018	MAP2	0.0742355998559363	2	20	1.0	0.999999899140978	1.0	2.18734388142128E-5
ENSG00000084774	CAD	3.5156592527903E-5	2	7	1.0	1.0	0.999999607641112	0.999999115163345
ENSG00000087245	MMP2	2.04977405897085E-6	2	4	1.0	1.0	0.999010697408782	0.999999988663022
ENSG00000087460	GNAS	1.93060007697055E-7	5	265	0.830220275215209	0.111795108133211	0.981952450186287	0.999999995085338
ENSG00000089041	P2RX7	0.160589397559912	2	20	0.999999999999999	0.99999999994144	8.02246130628959E-5	0.999999667191355
ENSG00000101974	ATP11C	0.0302474311773303	3	17	0.999999999842261	0.996606395981402	0.847245437542908	0.999387902545096
ENSG00000102290	PCDH11X	0.00965233112955584	2	18	0.999999999995184	0.981467339189865	0.971286837032404	0.999958699017718
ENSG00000105486	LIG1	0.703361766482778	2	14	1.0	1.0	0.570522405022666	0.779530089723745
ENSG00000106123	EPHB6	0.0100915111984116	3	18	1.0	0.0955323603880156	2.49549304826013E-5	1.0
ENSG00000106571	GLI3	0.999006600667881	2	18	1.0	1.0	2.49549304826013E-5	1.0
ENSG00000107938	C10orf137	3.00607339814346E-4	3	24	1.0	0.11148317079418	0.999999999999982	0.967688188495504
ENSG00000109670	FBXW7	3.32654083302017E-10	90	1012	1.0	0.999999794803272	1.0	2.83770460133392E-4
ENSG00000111700	SLCO1B3	0.43907214309448	1	4	0.999999967086895	1.0	0.837831486340888	0.999999999976656
ENSG00000112319	EYA4	0.0188329103191881	2	10	1.0	0.999999999999998	0.999606434535297	0.999999999279081
ENSG00000112759	SLC29A1	4.71178127836971E-4	2	10	0.999999999988034	1.0	0.999606434535297	0.999999999279081
ENSG00000113319	RASGRF2	8.02153588569106E-5	2	10	0.999907931473923	0.981688638709892	1.0	0.998539102160879
ENSG00000115414	FN1	0.675724378161378	2	14	0.929923334152601	0.0155636197535926	0.999999999988583	1.0
ENSG00000117335	CD46	0.190438512442696	2	14	0.998779434326245	0.999999999999997	0.999949109963394	0.999999999999998
ENSG00000122145	TBX22	0.120081771205717	3	18	0.993730851537265	0.742921725837447	0.999999607641112	0.999999972138997
ENSG00000123384	LRP1	0.0503072111661165	2	14	1.0	1.0	0.41266744997534	0.999999800990944
ENSG00000125089	null	0.0355490197910298	null	null	0.959299080022535	1.0	0.999010697408782	0.996733164062848
ENSG00000128052	KDR	0.439539243038729	1	14	0.999999999986225	1.0	0.999999998249848	0.971793467356668
ENSG00000129993	CBFA2T3	0.171249003270463	3	19	0.999999997600124	1.0	0.561035265900235	0.992372202356407
ENSG00000131016	AKAP12	0.0459639052234954	2	14	0.993593324788821	0.999999323370093	0.999999929432204	0.999232244378307
ENSG00000131018	SYNE1	0.977163915184024	5	18	1.0	0.999999999985605	0.999999929432204	0.999232244378307
ENSG00000131558	EXOC4	0.0322096344329332	2	16	0.999999999783375	0.984464265963056	0.999984188189134	0.999999999997133
ENSG00000131711	MAP1B	0.0969072621416705	1	2	0.999999528898991	1.0	0.903851182686192	0.99989801597901
ENSG00000133067	LGR6	0.041461458770919	4	17	1.00000000002876E-6	0.00531820062240196	0.999925931439907	0.999999972138997
ENSG00000133703	KRAS	2.31231250999246E-10	11169	32189	0.999998129106977	1.0	0.981952450186287	0.999999995085338
ENSG00000133958	KIAA1409	0.100758055546268	3	11	0.999907931473923	0.999906732409929	0.999999996087026	0.347564425693772
ENSG00000134982	APC	2.89124175962668E-8	1947	5053	0.999979557290516	0.999930117545765	0.999999902968764	0.999999999279081
ENSG00000135074	ADAM19	0.0348190686385556	1	14	1.0	0.999999999999838	1.0	0.798223698023103
ENSG00000136153	LMO7	0.00669352154183867	1	14	1.0	1.0	8.02246130628959E-5	0.999999999852083
ENSG00000140740	UQCRC2	0.0900370558090732	2	18	0.999999999990429	1.73774447709385E-4	0.999797369314629	0.999998665752778
ENSG00000140873	ADAMTS18	0.00327371359986848	3	15	0.999999999024628	0.999985035234612	0.997348029485404	0.684448629660525
ENSG00000141510	TP53	7.87807887839039E-9	4059	9832	0.999999995409292	1.0	0.945641835778042	0.398140112757122
ENSG00000141646	SMAD4	2.89124175962668E-8	102	869	1.0	1.0	1.0	3.63027445882125E-8
ENSG00000144619	CNTN4	0.00883066509321465	2	18	0.999999999999998	0.999999999045612	0.999999990172439	0.99999999999999
ENSG00000145362	ANK2	0.0303017112685162	2	10	0.999999999999922	0.999999999999751	0.999999999988583	0.790755603810664
ENSG00000146247	PHIP	0.242682731149635	2	14	1.0	0.921145366272748	0.997984983259867	0.999999999279081
ENSG00000146674	IGFBP3	0.0572514501511926	2	20	1.0	0.99999999416646	2.49549304826013E-5	1.0
ENSG00000151320	AKAP6	0.0531246248845987	2	14	0.999999998546591	0.999999976466612	0.999999996087026	0.977500723341273
ENSG00000152402	GUCY1A2	0.541843423340879	3	20	1.0	0.999999999999999	0.999999999999665	0.560122417226028
ENSG00000153162	BMP6	0.0607395644459352	2	10	0.999999999999865	0.999999971340572	0.999999999999997	0.99999999999999
ENSG00000153707	PTPRD	1.47401131330731E-6	2	20	0.956755916169465	0.869879015309962	0.974285355251863	0.981396281714697
ENSG00000154358	OBSCN	0.00316758026160321	5	19	0.999999	0.999999	0.999999999998956	3.85700258287436E-7
ENSG00000156218	ADAMTSL3	4.21974059175771E-5	4	20	1.0	0.999999999999998	0.999995184665545	0.709357508391868
ENSG00000156299	TIAM1	0.718619259720647	1	14	1.0	1.0	0.999999230505345	0.999954420147729
ENSG00000156535	CD109	0.96996041989964	1	6	0.909418810045767	0.153026032574341	0.947679460089661	1.0
ENSG00000158258	CLSTN2	6.08007870311857E-5	2	14	0.999999999999796	0.999999999983166	1.0	0.86077145226768
ENSG00000161681	SHANK1	0.0177094480501331	2	6	1.0	0.999999999905548	0.191969096335416	0.637474483824439
ENSG00000163513	TGFBR2	1.90778790016046E-6	6	149	0.415136389833279	1.0	0.999730150129742	0.999999999999926
ENSG00000164796	CSMD3	0.21103532084129	3	40	1.11154153972226E-5	0.999999	6.08886816883647E-4	0.999999999999926
ENSG00000164867	NOS3	0.177833006572783	2	14	0.99999999778516	0.999945632310739	0.999999999998956	2.24481139592836E-4
ENSG00000165029	ABCA1	0.188973011789834	4	22	0.999999999911041	0.99996477227289	0.996132319704792	0.999999905243412
ENSG00000165731	RET	3.4912376933485E-4	5	116	0.219773809247641	1.0	0.999999999055954	0.999920433396178
ENSG00000166106	ADAMTS15	0.0439929724372229	2	14	0.999999	0.999999	0.999999240625238	0.519676450951159
ENSG00000168542	COL3A1	0.0234590192135673	2	20	8.70326033464153E-12	0.912390492081178	1.0	0.0733726226076664
ENSG00000168594	ADAM29	7.84611473726291E-4	2	20	1.0	0.931712214020846	0.919998203861854	0.0108612948128759
ENSG00000170927	PKHD1	0.0223569471554146	2	8	0.999999999842261	0.99775912296925	0.561035265900235	0.779530089723745
ENSG00000173366	null	0.978346414406506	null	null	0.944910851146274	0.999999999999998	0.999984188189134	8.59590698240598E-4
ENSG00000174944	P2RY14	0.105147059306177	2	14	0.999510322055292	0.0671235590967841	1.66894859154887E-7	1.0
ENSG00000177103	DSCAML1	0.0260141638539809	2	20	0.999999	0.999999	0.999999999962301	0.97483864196044
ENSG00000177291	GJD4	0.481103536780828	2	20	1.11154153972226E-5	0.825350416796896	0.999249176113596	0.023960783852279
ENSG00000179455	MKRN3	0.684697474451544	2	10	1.0	1.0	0.982842850166748	0.999991486007974
ENSG00000180537	RNF182	8.08900726812994E-5	2	20	0.999999999999998	0.999999999989168	0.934491364149179	0.178672287302452
ENSG00000181786	ACTL9	0.999132800583072	2	14	0.999999999783375	0.984464265963056	0.96574886898279	0.999999999999926
ENSG00000183963	SMTN	0.00699968836233651	2	20	1.0	1.0	0.975365617449474	0.999999999999758
ENSG00000184304	PRKD1	0.143805987590431	2	4	0.999998630311268	1.0	0.999999999617545	0.999874047155669
ENSG00000185736	ADARB2	0.437857543237884	1	14	0.999999999999996	0.999561244418903	0.999999999999665	0.999998060509126
ENSG00000185760	KCNQ5	1.35215810268026E-4	2	14	0.999999	1.00000000002876E-6	0.561035265900235	0.643520659882076
ENSG00000185823	C15orf2	0.703376866476195	2	20	0.999999999999942	0.999999999999783	0.847245437542908	0.999948153218103
ENSG00000186049	KRT73	0.837155400091228	2	20	0.999999999990966	0.995646012559262	0.99998851036713	0.99999564263068
ENSG00000196405	EVL	0.009590562978163	2	14	1.0	1.0	0.847245437542908	0.999387902545096
ENSG00000196712	NF1	0.00199935035825544	26	110	0.867818487472598	0.999992318037151	3.96599112550966E-7	1.0
ENSG00000197142	ACSL5	0.139527184843763	1	6	0.631382418257272	0.999997552113193	0.999999929432204	0.999994463687662
ENSG00000204385	SLC44A4	0.248876332830038	2	15	null	null	0.848607689370718	1.0
ENSG00000214021	TTLL3	0.00219100102454426	2	16	0.712385213806314	0.777156294988743	0.00208527648209667	0.999999999997133
ENSG00000239732	TLR9	0.407921846039793	2	18	0.999229995104523	0.999999999783375	0.999999999999995	0.999999999999926
ENSG00000250151	ARPC4-TTLL3	0.815759611739567	null	null	null	null	0.999999999998591	1.0
ENSG00000002746	HECW1	0.00100713167483593	7	7	0.999999999847182	0.99999999873316	0.804646753706557	0.997488703507364
ENSG00000004948	CALCR	0.154624794158807	3	3	0.999999999996001	0.99999999966163	0.999952080664943	0.999309876484298
ENSG00000005339	CREBBP	1.85472933798275E-7	6	6	5.57579531363928E-5	0.999999999999699	0.999859603143786	0.713018393935368
ENSG00000005471	ABCB4	0.00552880633036187	4	4	0.999999999999699	0.999999999990145	0.0294149239917466	0.999999884836669
ENSG00000005483	MLL5	7.82197775231604E-5	2	2	0.999999999991031	0.999999999991031	0.0120707945354225	0.999999999996231
ENSG00000005810	MYCBP2	0.100399355233371	4	4	0.999999999992365	0.99999998008208	0.995539889187709	4.91600471412501E-4
ENSG00000005844	ITGAL	0.0375209228545061	3	3	0.999992329657325	0.992807315145082	0.999997216094955	0.681021364924542
ENSG00000006125	AP2B1	0.045015473889965	1	1	0.997039604663925	0.999999996729465	0.0530812509705835	0.999778207678713
ENSG00000006704	GTF2IRD1	6.18760791587464E-6	4	4	0.999999999996001	0.999999998748626	0.892205615226941	0.683294850545009
ENSG00000006788	MYH13	3.66909720585267E-5	4	4	0.999999999995611	0.999935787704985	0.161478605788989	0.68352656168293
ENSG00000007062	PROM1	0.499771233170953	3	3	0.999995375527609	0.988598526312542	0.999999694521927	0.790540045391491
ENSG00000007174	DNAH9	0.00343923712282744	4	4	0.999999999995386	0.999134782529643	0.99999999954579	0.0012327086274625
ENSG00000007350	TKTL1	0.10083005560897	3	3	0.999999999992766	0.999999999933874	0.999999999989193	0.999999187162361
ENSG00000008083	JARID2	0.00653110910279133	2	2	0.00588773033230894	0.999999999933776	0.990127550118494	0.996425684921743
ENSG00000008197	TFAP2D	0.0446170933258342	6	6	0.999999	0.221241060432046	0.803322889499782	0.452525314441947
ENSG00000008300	CELSR3	0.155622594738388	4	4	2.37131425606663E-11	0.999998982641864	0.68681855072376	0.999999994782672
ENSG00000008869	HEATR5B	0.00297434763953615	5	5	null	null	2.36871966485808E-10	0.999999999999936
ENSG00000009694	ODZ1	6.48615007271016E-5	11	11	0.651483330482035	0.99999999995594	0.999884443918204	0.853352319400359
ENSG00000009954	BAZ1B	0.0472195569687816	4	4	0.999999999951099	0.999999999951099	0.142920116602359	0.999999990464256
ENSG00000010282	HHATL	0.0153898132097272	3	3	0.999986324092218	0.567535841520894	0.161478605788989	0.998882787817869
ENSG00000010818	HIVEP2	0.0474200572453707	3	3	0.99999991700517	0.793238702076261	6.77718020441365E-4	0.999999999999905
ENSG00000011201	KAL1	0.384594447203548	3	3	0.929349156524652	0.00270867971621724	0.82810746915498	0.680039114612757
ENSG00000011275	RNF216	0.352890647246943	3	3	0.999999999995386	0.999999999996434	0.999999988883737	1.30757097482892E-7
ENSG00000011405	PIK3C2A	0.31343014460014	1	1	0.999999998867404	0.00106115974108689	0.261079273485977	0.576530267700063
ENSG00000011566	MAP4K3	0.051193612347178	3	29	0.999999999995611	3.29737374593631E-6	0.585149067868615	0.990924603753512
ENSG00000012048	BRCA1	6.02364237237252E-5	24	660	0.0560814438472285	0.999999999951099	0.486378792592446	0.576530267700063
ENSG00000013288	MAN2B2	8.86034689085881E-4	2	2	0.999999999904481	0.999999999905044	1.11022302462516E-16	0.999999848136452
ENSG00000015133	CCDC88C	0.00224378220601787	3	3	0.999999999040194	0.999999999907988	0.814828660471384	0.999999848136452
ENSG00000018236	CNTN1	0.0280772674766652	3	3	0.999999999988725	0.999999999133872	0.259479046165418	0.999999578416145
ENSG00000019102	VSIG2	0.0184826296166937	3	3	0.962398616926392	0.985622674104527	0.781278062613595	0.539209317863443
ENSG00000021826	CPS1	0.500462633028136	8	8	0.999999999994004	0.999999999979891	0.911437829268278	0.946163070084448
ENSG00000023287	RB1CC1	2.92260199816675E-4	8	8	0.179987977279014	3.27262940857942E-7	0.997957034779426	0.00333333812163594
ENSG00000025434	NR1H3	0.622047098641384	2	2	2.52454213522935E-6	0.999999999999699	1.0	1.0
ENSG00000027644	INSRR	0.193906913957707	4	30	0.999896631889302	0.999999999906687	0.999999999772327	1.20150986945733E-4
ENSG00000029534	ANK1	0.00210651973228955	3	3	0.999517993366069	2.15319118035406E-6	0.999868081720766	0.0613008259841603
ENSG00000030066	NUP160	0.178081106693977	4	4	0.43310739372639	0.995872511048019	0.00106663422965714	0.999960296798349
ENSG00000033100	CHPF2	0.112658065457354	1	1	0.999999	0.999999	0.770377417040323	0.999320373500912
ENSG00000033122	LRRC7	0.00117632533731434	8	8	null	null	0.99964795805518	0.0791592736725213
ENSG00000033327	GAB2	0.300218442986656	5	5	0.991229228916883	8.10271685303121E-8	0.99999987590712	0.00250770819575252
ENSG00000033867	SLC4A7	0.0648169492958504	3	3	2.46040326108421E-5	0.999999998623511	0.999999999999993	0.0457618671367632
ENSG00000036828	CASR	0.0684403934606058	4	4	0.999999999026878	0.999999999897899	0.99999987590712	0.00250770819575252
ENSG00000037280	FLT4	0.00268399768875276	1	26	0.999995497370806	0.0161113282406468	0.00189613710573955	0.99999991975898
ENSG00000038219	BOD1L	2.37490533160812E-4	5	5	0.999999999991031	0.950273764363675	0.878184430047743	0.478497228880731
ENSG00000038358	EDC4	0.0356203299030729	2	2	0.00198604732285046	0.999977183546997	0.00282601535487781	0.999998646230398
ENSG00000038427	VCAN	0.991668305580929	7	7	7.55906042870791E-7	2.28930652212966E-10	0.944207981532439	0.433904293388107
ENSG00000039139	DNAH5	4.83708283861543E-4	14	14	0.999999999991031	0.468484065434716	0.999999987858971	6.59122738611018E-8
ENSG00000040731	CDH10	3.42634438912853E-4	6	6	0.999999999995611	0.999999999097486	0.357394484124239	0.999999999680519
ENSG00000041515	MYO16	0.0250192320681143	5	5	0.999999997530198	0.999999999992365	3.58420515489399E-10	0.999999999996231
ENSG00000042781	USH2A	1.65644926552027E-5	20	20	0.999999999359501	0.999999999931108	0.27575841007108	0.998607789208379
ENSG00000042832	TG	0.00103898080091251	8	8	0.999999999999699	0.999999999993473	0.679695389230866	7.2202273581734E-5
ENSG00000044090	CUL7	0.0143639709959942	3	3	9.35218458231191E-10	0.999997902147062	0.956413053128499	0.401699711232866
ENSG00000044524	EPHA3	0.00114289020777733	7	33	3.46785522520321E-8	0.999999998108859	0.990368286149346	0.0367250243650326
ENSG00000047617	ANO2	3.19343923644435E-5	4	4	0.999999935426946	0.999999999994239	4.64870846547116E-5	0.999818815240591
ENSG00000047644	WWC3	0.227950926720274	4	4	0.999650963385946	0.999999996954616	0.999999999999809	0.999999675565361
ENSG00000047936	ROS1	0.223916725397312	5	31	0.999999999948906	0.999999999999699	0.84211359443834	0.51669526991508
ENSG00000049323	LTBP1	6.85335658604697E-4	3	3	0.773585203833012	4.43270155026099E-8	0.999998592654429	0.981711067522022
ENSG00000049540	ELN	0.738320850667172	3	3	0.999261539932113	5.66652047506722E-9	0.224912934852771	0.999999999935613
ENSG00000050030	KIAA2022	0.2169403229936	7	7	null	null	0.999805974328828	0.0142968246928973
ENSG00000050555	LAMC3	0.326235645806257	2	2	0.999999996147006	0.999999999976848	0.770377417040323	0.999759000244272
ENSG00000051341	POLQ	0.286590040912175	4	4	0.99999999230203	1.22914678435393E-10	4.91666374280442E-10	0.999999990991075
ENSG00000052841	TTC17	0.00258019534382505	5	5	0.999999870774928	0.999999986505127	0.99999999954579	0.997171575781204
ENSG00000053747	LAMA3	0.207707619579609	8	8	0.998506881894519	0.999999999633566	0.99964795805518	0.0791592736725213
ENSG00000054118	THRAP3	0.0748352504998887	5	5	0.999999734473056	0.999999999949565	0.878184430047743	0.0188812749313115
ENSG00000054654	SYNE2	0.00221071109241089	8	8	0.999999999036116	0.00225469260556088	0.99964795805518	0.142250928497544
ENSG00000054793	ATP9A	0.00332431176031412	4	4	0.999941967472831	2.98728711767282E-8	8.31908325539366E-4	0.999999999618098
ENSG00000054803	CBLN4	3.17359494227717E-7	3	3	0.999999	0.999999	0.935177578409624	0.999996439338865
ENSG00000055609	MLL3	0.20180181725178	7	7	2.26689862321661E-4	2.66210234503017E-5	0.998154429234846	0.946163070084448
ENSG00000056558	TRAF1	0.27727063924381	1	1	0.989965447889741	0.0142187756161498	0.990368286149346	0.0367250243650326
ENSG00000059758	CDK17	0.024600561308719	3	29	2.45794623219275E-5	0.999999981034312	0.976427893308639	0.00333333812163594
ENSG00000060237	WNK1	0.656963085657781	5	31	0.986696530376982	8.82304757259256E-5	0.0809401945545496	0.998731196468992
ENSG00000060339	CCAR1	1.58661579439291E-5	6	6	null	null	3.15233031033757E-4	0.999993926962988
ENSG00000060718	COL11A1	0.0098609016388043	6	6	0.00115584967500193	0.999999999838173	0.99989969295095	0.993944584770776
ENSG00000060749	QSER1	0.00456957856231677	3	3	0.999999944499603	0.999999999838221	0.999996060837615	0.0310117744098863
ENSG00000062370	ZNF285,ZFP112	0.135841282407019	5	5	0.999999999677056	0.999999999808333	0.856373591758907	0.999999999308151
ENSG00000065357	DGKA	7.10137363052302E-5	3	3	0.999999599171276	0.998570859356985	0.856373591758907	0.999999999308151
ENSG00000065413	ANKRD44	0.00505532797938125	4	4	null	null	0.99999363061702	4.07230991350538E-6
ENSG00000065526	SPEN	0.842876896913592	6	7	0.895742485233244	0.109598304631899	2.99575568352139E-7	0.999993926962988
ENSG00000065534	MYLK	0.00536327886128685	6	31	0.999999999969891	0.999999999961779	0.0145147485086545	0.999994666301414
ENSG00000065978	YBX1	8.57764074134737E-4	4	4	null	null	0.94811365251598	0.201310945913928
ENSG00000066248	NGEF	0.050416871312796	3	3	0.988423534385165	0.999738277656725	7.87656956252603E-5	0.999999988775625
ENSG00000066777	ARFGEF1	0.679291776696014	4	4	0.855669939048549	1.13469094453755E-7	0.990027817349423	0.460521232833679
ENSG00000067066	SP100	0.0982925733781087	4	4	0.9999999994199	0.892716028396933	0.537984283408595	0.962101260288082
ENSG00000067177	PHKA1	0.252014733641782	3	3	0.999999999999699	0.999999997677575	1.44765786220802E-4	0.998882787817869
ENSG00000067369	TP53BP1	0.218571823569075	2	2	0.999999999923698	0.999999999516337	0.999999999999993	0.999999725822322
ENSG00000067798	NAV3	0.0379130334552459	5	5	0.99999999618579	5.33732235239448E-4	0.999999999901991	0.999999957699579
ENSG00000068793	CYFIP1	0.0411426983020263	4	4	0.99999644503864	0.999989447025372	0.999999987858971	0.00177958447002813
ENSG00000068976	PYGM	7.45082217524687E-6	2	2	0.999961881733442	0.999999999976094	0.999999999999993	0.999999725822322
ENSG00000069020	MAST4	0.13922708464784	2	28	4.61003971453655E-5	0.99999999873316	0.253826736315952	0.995946404883982
ENSG00000070019	GUCY2C	0.124009874121181	4	30	0.999989564308744	0.999997195418046	1.0	0.982668074375177
ENSG00000070159	PTPN3	2.416296535876E-4	3	3	0.999999999991031	0.999999999991031	0.99964795805518	0.0419058134332367
ENSG00000070182	SPTB	0.00416427335346277	7	7	0.999999999561206	5.4500336552521E-5	0.999999999901991	0.0158176875405971
ENSG00000070371	CLTCL1	3.07135322387148E-6	4	4	0.999999999991031	0.999999999991031	0.999087681958459	0.020527985646358
ENSG00000070601	FRMPD1	0.00457230957037767	4	4	0.999999999992365	0.999999999508925	0.708787874971551	0.401506951831468
ENSG00000071553	ATP6AP1	0.0696017347677968	3	3	0.999999999992365	0.999999999992365	0.999868081720766	0.0113724965146886
ENSG00000071909	MYO3B	0.00262666549858271	5	31	0.888846803936809	0.924830292209442	0.0145043906340634	0.99999995577773
ENSG00000072121	ZFYVE26	0.0291725293579364	9	9	0.994986592377158	0.999999999907988	0.999999999999997	0.999999984575851
ENSG00000072135	PTPN18	0.0126372571564922	3	3	0.999910133500854	0.0743478415896106	0.604362826625018	0.999999990464256
ENSG00000072274	TFRC	0.275865638974179	3	3	0.999999999999699	0.999999762630515	0.99999999954579	4.69127578450745E-7
ENSG00000072501	SMC1A	7.52413405433789E-5	5	5	0.999999999996001	0.996823534008289	0.999999999999993	0.999999725822322
ENSG00000072786	STK10	5.917919585958E-4	3	29	0.999999999995864	0.999977197655264	0.792212714048864	0.806581888886818
ENSG00000072958	AP1M1	5.94010388213995E-5	3	3	0.999999999991031	0.999951082155023	0.486378792592446	0.576530267700063
ENSG00000073910	FRY	0.00410160116423128	5	6	1.91763868118144E-8	9.67500475186345E-5	0.0728657541043483	0.945296858585921
ENSG00000074047	GLI2	0.127089276348068	7	7	0.999999980578651	0.999999999825704	0.394965373412753	0.999999990464256
ENSG00000074181	NOTCH3	0.0736201991916823	5	5	0.385288673647865	0.999998729594707	0.219271554813354	0.945296858585921
ENSG00000074276	CDHR2	0.326962745864469	2	2	0.999999999992365	0.999999999242051	0.968952598854241	0.981790384302807
ENSG00000074855	ANO8	0.0942881597674737	3	3	null	null	0.999464132211594	0.0246241379422785
ENSG00000074964	ARHGEF10L	0.0496130802339148	1	1	0.1368196257772	0.999999999064782	0.999987945315294	0.0307137408527159
ENSG00000075711	DLG1	0.00103454478339211	3	3	0.0428954821466973	0.999999999993268	1.55659694334176E-6	0.999999990991075
ENSG00000076356	PLXNA2	0.00552321331456726	2	2	7.39923623412908E-5	0.999999985599262	0.99999987590712	6.54133216476671E-5
ENSG00000076555	ACACB	0.138540784198147	5	5	0.999999996920715	0.999999999990145	0.99999987590712	6.54133216476671E-5
ENSG00000077157	PPP1R12B	0.111166664263505	3	3	0.999999997952636	2.41744709805758E-8	0.0145147485086545	0.999994666301414
ENSG00000077264	PAK3	0.0138348498351141	3	30	0.827805980650724	0.999999999992405	0.999999999999997	0.999999984575851
ENSG00000077522	ACTN2	0.0798555657667164	4	4	0.999999999817454	5.97257333684764E-4	0.872957749191183	0.0214328906770638
ENSG00000077935	SMC1B	0.0955816709460649	2	2	0.0614322193627244	0.594031730056515	0.99999999999947	5.75105553723976E-6
ENSG00000077943	ITGA8	0.358760347378526	3	3	0.987172888606856	0.999999998938269	0.10188414221064	0.999999988775625
ENSG00000078018	MAP2	3.48655207149192E-5	9	9	0.999999999995994	0.999999999571635	0.993730201414457	2.81137260375042E-5
ENSG00000078295	ADCY2	0.0471138768227661	5	5	0.999851293477735	0.915237575872037	0.924186511153981	0.994738358196349
ENSG00000078814	MYH7B	0.0179017284418003	1	1	0.999999999911767	0.999999999921702	0.00529651759652938	0.999993926962988
ENSG00000078898	BPIL1	0.378128247360042	1	1	0.999795791641978	0.999738277656725	0.622794950025052	0.105138989456687
ENSG00000079112	CDH17	0.0136071093312959	5	5	0.999999999988244	0.999999999990145	0.311800100476919	0.970817581066513
ENSG00000079308	TNS1	0.0163935153311114	3	3	1.07146308952921E-4	3.91789600762138E-9	0.999868081720766	0.0113724965146886
ENSG00000079432	CIC	3.25095463307304E-6	4	4	0.999999999113411	0.999990942540429	0.397115779105894	0.683294850545009
ENSG00000079482	OPHN1	0.117908469555714	2	2	0.999795791641978	0.997214266316628	0.996349394781987	0.225051737991468
ENSG00000079841	RIMS1	0.00807680317973269	7	7	0.999999999064782	0.999999999064782	0.999999999772327	1.20150986945733E-4
ENSG00000080345	RIF1	0.16536040017285	5	5	0.380597735645127	0.999999999992365	0.654358931609321	0.949168705059937
ENSG00000080493	SLC4A4	0.00450680637673305	3	3	0.999989650201534	0.961150928345159	0.487876036460456	0.250179607241664
ENSG00000080573	COL5A3	7.30005499774596E-9	7	7	1.52616488496848E-5	2.61062431339276E-7	0.999087681958459	0.581137826531451
ENSG00000080603	SRCAP	2.93689161550221E-5	3	3	6.04951522209518E-8	0.999999999066219	0.626061854498878	0.250179607241664
ENSG00000081026	MAGI3	0.00228995036406892	2	2	0.576095300444036	0.999999	0.996349394781987	0.225051737991468
ENSG00000081248	CACNA1S	0.00678845179723063	3	3	0.999999999945242	0.999999999968163	3.65058476080704E-4	0.99999991975898
ENSG00000081277	PKP1	0.0422705499537084	2	2	1.28801556788183E-4	0.999999999996434	2.20459593913702E-8	0.999999990991075
ENSG00000081479	LRP2	2.02367284645795E-6	13	13	0.999999997495619	0.999999999381173	0.999993305246412	0.984965554062164
ENSG00000081800	SLC13A1	0.0167752161268673	2	2	0.999997255824519	0.999999999989377	1.89597184065304E-4	0.995946404883982
ENSG00000081985	IL12RB2	0.108016061697012	2	2	0.999999999996001	0.999999999066549	0.0647375189154329	0.992774376426775
ENSG00000082074	FYB	0.177486906403328	2	2	4.0808709479867E-5	6.6914630900361E-5	0.0386748196179634	0.999851330916316
ENSG00000082397	EPB41L3	0.00794267483444425	5	5	0.987816894772428	0.999999801827528	0.0925674358349677	0.999960296798349
ENSG00000082438	COBLL1	0.0881469040060717	2	2	0.250698937574757	0.00961377807063901	0.999999999999997	0.999999984575851
ENSG00000083093	PALB2	0.0141360204975122	2	24	1.70010620481609E-6	0.999999999992365	0.983197985913819	0.293371397651805
ENSG00000083097	DOPEY1	0.0325864550487784	2	2	5.71317057940224E-6	0.999999996094699	0.983197985913819	0.329651600297087
ENSG00000083168	MYST3	0.134593181566744	3	3	0.999999999859429	0.999999999996434	0.976427893308639	0.00519644247380902
ENSG00000083857	FAT1	0.0136893795135914	10	10	0.999999927755235	1.24419247652385E-5	0.999087681958459	0.350491197407058
ENSG00000084112	SSH1	0.0148356520197819	4	4	0.999970558466007	0.999999999118056	0.892205615226941	0.999999901298134
ENSG00000084636	COL16A1	0.30087334307571	8	8	0.999929747767244	0.99999999937289	0.661048024027147	0.01746384237791
ENSG00000084674	APOB	0.422186144882609	11	11	0.999999999863656	4.60345951075469E-5	0.211846106611998	0.970817581066513
ENSG00000084693	AGBL5	0.0386547645841898	1	1	8.66173318769814E-6	0.999999999992365	0.118112425488752	0.970817581066513
ENSG00000084774	CAD	0.0031624412451642	4	4	0.999999999995386	0.999999999999699	0.999999999989193	0.993944584770776
ENSG00000085185	BCORL1	4.30173575430236E-6	4	4	0.999999999912762	0.999999999912762	0.999999999999997	0.999999984575851
ENSG00000085382	HACE1	0.00133703695133528	5	5	0.998929077040374	0.999738277656725	0.999969234137096	0.995838889945015
ENSG00000085465	OVGP1	0.215610722518513	4	4	0.999999998117448	6.90539239319721E-5	0.998148128044054	0.999779428227576
